,v_val,v_std,T_load_val,T_load_std,T_amp_val,T_amp_std,ele_val,ele_std
0,1.9081884,0.0007206207324244914,25.329033333333328,0.004483178435985401,30.09249863333333,0.008596640140130516,17.97872003333333,0.0045518092482246305
1,1.8819985555555556,0.0008203109317151685,25.368444444444442,0.0017708197167227615,30.122525666666668,0.003781385607302398,19.519564555555558,0.030488986051837867
2,1.8536769999999998,0.000642263344806173,25.40477551020408,0.0053462376857704285,30.121476755102044,0.010580056144541924,21.353730530612246,0.03585932996978197
3,1.826119979591837,0.0005815030661226499,25.434408163265307,0.0032945122419136383,30.137145938775515,0.011657572769397623,23.640773775510205,0.005884581708870785
4,1.7995782432432437,0.0007279727647640299,25.4647972972973,0.006253603782058005,30.203123459459455,0.009782427247005294,26.4304932972973,0.006162491032238551
5,1.7733134,0.0005650953813295395,25.472975,0.0025346350822161227,30.177856275,0.004812460893282383,30.171086249999995,0.00964726018553936
6,1.7493596133333331,0.000737139785808781,25.47713333333333,0.002505105897073581,30.21838273333334,0.004744099946483191,34.73988526666667,0.005155733195407056
7,1.7250177624999998,0.0007017526138845134,25.4881875,0.003681350805070981,30.297114112500005,0.015000870951376298,41.9684569625,0.006431354931979467
8,1.6811754044943816,0.0005891902407160667,25.518651685393255,0.00481594058064494,30.383731359550566,0.010827520092517303,53.16248661797753,0.007077956455389015
9,1.6618038631578944,0.0009381874418319103,25.557231578947373,0.0026335992245114966,30.42747830526317,0.008358090696191103,88.81794782105266,0.8866251994672831
